1.0000,5.0159,0.4354,0.8083,0.4104,0.4752,0.4301
2.0000,4.9847,0.4118,0.8083,0.3563,0.4114,0.4592
3.0000,4.9548,0.4076,0.6625,0.2708,0.3095,0.5656
4.0000,4.9271,0.4042,0.6292,0.2632,0.2979,0.5814
5.0000,4.9041,0.3875,0.6125,0.2417,0.2721,0.5995
6.0000,4.8850,0.3792,0.5583,0.2201,0.2455,0.6361
7.0000,4.8681,0.3771,0.5500,0.2083,0.2320,0.6468
8.0000,4.8540,0.3764,0.5125,0.1979,0.2190,0.6681
9.0000,4.8414,0.3681,0.5125,0.1931,0.2136,0.6722
10.0000,4.8299,0.3646,0.5083,0.1903,0.2103,0.6764
11.0000,4.8196,0.3556,0.5042,0.1861,0.2056,0.6801
12.0000,4.8102,0.3500,0.4917,0.1833,0.2018,0.6866
13.0000,4.8015,0.3472,0.4917,0.1812,0.1993,0.6876
14.0000,4.7934,0.3403,0.4875,0.1806,0.1984,0.6900
15.0000,4.7858,0.3340,0.4875,0.1799,0.1976,0.6910
16.0000,4.7788,0.3333,0.4875,0.1785,0.1959,0.6914
17.0000,4.7721,0.3292,0.4875,0.1757,0.1929,0.6925
18.0000,4.7659,0.3278,0.4833,0.1729,0.1896,0.6958
19.0000,4.7599,0.3222,0.4750,0.1701,0.1863,0.7010
20.0000,4.7543,0.3181,0.4708,0.1694,0.1854,0.7031
21.0000,4.7489,0.3111,0.4708,0.1660,0.1813,0.7051
22.0000,4.7438,0.3090,0.4708,0.1632,0.1782,0.7072
23.0000,4.7390,0.3069,0.4667,0.1625,0.1774,0.7096
24.0000,4.7343,0.3069,0.4667,0.1611,0.1757,0.7106
25.0000,4.7298,0.3069,0.4625,0.1583,0.1724,0.7141
26.0000,4.7255,0.3035,0.4583,0.1569,0.1707,0.7163
27.0000,4.7214,0.3042,0.4583,0.1576,0.1716,0.7156
28.0000,4.7174,0.3035,0.4583,0.1576,0.1719,0.7153
29.0000,4.7135,0.3021,0.4583,0.1562,0.1702,0.7167
30.0000,4.7098,0.3014,0.4542,0.1556,0.1694,0.7192
31.0000,4.7062,0.3000,0.4500,0.1549,0.1685,0.7217
32.0000,4.7028,0.3000,0.4500,0.1549,0.1682,0.7220
33.0000,4.6994,0.3000,0.4458,0.1542,0.1674,0.7241
34.0000,4.6961,0.2993,0.4458,0.1549,0.1682,0.7234
35.0000,4.6929,0.3007,0.4500,0.1549,0.1682,0.7217
36.0000,4.6898,0.3007,0.4375,0.1514,0.1641,0.7293
37.0000,4.6868,0.3007,0.4417,0.1514,0.1641,0.7272
38.0000,4.6839,0.3014,0.4417,0.1514,0.1641,0.7272
39.0000,4.6811,0.2986,0.4417,0.1514,0.1641,0.7272
40.0000,4.6783,0.2979,0.4417,0.1507,0.1632,0.7279
41.0000,4.6756,0.2972,0.4375,0.1493,0.1616,0.7307
42.0000,4.6729,0.2965,0.4333,0.1486,0.1607,0.7328
43.0000,4.6703,0.2965,0.4333,0.1486,0.1607,0.7328
44.0000,4.6678,0.2958,0.4333,0.1493,0.1613,0.7326
45.0000,4.6653,0.2958,0.4375,0.1493,0.1613,0.7312
46.0000,4.6629,0.2972,0.4417,0.1493,0.1613,0.7298
47.0000,4.6605,0.2965,0.4417,0.1493,0.1613,0.7298
48.0000,4.6582,0.2979,0.4417,0.1500,0.1621,0.7296
49.0000,4.6559,0.2951,0.4417,0.1500,0.1621,0.7296
50.0000,4.6537,0.2951,0.4375,0.1493,0.1613,0.7317
51.0000,4.6515,0.2958,0.4375,0.1514,0.1638,0.7301
52.0000,4.6493,0.2965,0.4375,0.1528,0.1654,0.7295
53.0000,4.6472,0.2972,0.4375,0.1528,0.1654,0.7295
54.0000,4.6451,0.2986,0.4375,0.1528,0.1654,0.7295
55.0000,4.6431,0.2993,0.4375,0.1528,0.1654,0.7295
56.0000,4.6411,0.3000,0.4375,0.1528,0.1654,0.7295
57.0000,4.6391,0.3007,0.4375,0.1528,0.1654,0.7295
58.0000,4.6372,0.3021,0.4375,0.1542,0.1668,0.7285
59.0000,4.6352,0.3021,0.4375,0.1542,0.1668,0.7285
60.0000,4.6334,0.3000,0.4333,0.1535,0.1659,0.7306
61.0000,4.6315,0.3007,0.4333,0.1535,0.1659,0.7306
62.0000,4.6297,0.3007,0.4292,0.1528,0.1651,0.7326
63.0000,4.6279,0.3007,0.4292,0.1528,0.1651,0.7326
64.0000,4.6261,0.2993,0.4292,0.1528,0.1651,0.7326
65.0000,4.6243,0.2993,0.4292,0.1535,0.1659,0.7323
66.0000,4.6226,0.3000,0.4250,0.1528,0.1651,0.7345
67.0000,4.6209,0.3007,0.4250,0.1521,0.1643,0.7349
68.0000,4.6192,0.3014,0.4250,0.1528,0.1651,0.7347
69.0000,4.6175,0.3000,0.4250,0.1528,0.1651,0.7347
70.0000,4.6159,0.3000,0.4250,0.1542,0.1668,0.7341
71.0000,4.6143,0.2986,0.4292,0.1556,0.1684,0.7313
72.0000,4.6127,0.2986,0.4292,0.1556,0.1684,0.7313
73.0000,4.6111,0.2993,0.4292,0.1556,0.1684,0.7313
74.0000,4.6095,0.2993,0.4292,0.1562,0.1693,0.7306
75.0000,4.6080,0.2986,0.4292,0.1562,0.1693,0.7306
76.0000,4.6065,0.2979,0.4292,0.1562,0.1693,0.7306
77.0000,4.6050,0.2972,0.4292,0.1562,0.1693,0.7306
78.0000,4.6035,0.2958,0.4292,0.1562,0.1693,0.7306
79.0000,4.6020,0.2965,0.4292,0.1562,0.1693,0.7306
80.0000,4.6006,0.2951,0.4250,0.1556,0.1684,0.7327
81.0000,4.5991,0.2937,0.4250,0.1556,0.1684,0.7327
82.0000,4.5977,0.2937,0.4250,0.1556,0.1684,0.7327
83.0000,4.5963,0.2944,0.4250,0.1556,0.1684,0.7327
84.0000,4.5949,0.2951,0.4250,0.1556,0.1684,0.7327
