1.0000,7.6409,0.3136,0.2490,0.6372,0.2719,0.6652
2.0000,3.9447,0.2804,0.2365,0.5649,0.2297,0.7003
3.0000,3.5773,0.2822,0.2365,0.5560,0.2253,0.7040
4.0000,3.6274,0.2875,0.2365,0.5504,0.2237,0.7055
5.0000,3.5881,0.2893,0.2365,0.5453,0.2219,0.7073
6.0000,3.5334,0.2825,0.2365,0.5439,0.2209,0.7088
7.0000,3.5065,0.2620,0.2365,0.5439,0.2187,0.7123
8.0000,3.4990,0.2478,0.2365,0.5424,0.2179,0.7156
9.0000,3.4956,0.2407,0.2365,0.5433,0.2185,0.7167
10.0000,3.4916,0.2362,0.2407,0.5448,0.2188,0.7175
11.0000,3.4876,0.2353,0.2407,0.5442,0.2181,0.7187
12.0000,3.4840,0.2380,0.2407,0.5442,0.2182,0.7183
13.0000,3.4809,0.2413,0.2407,0.5436,0.2178,0.7182
14.0000,3.4780,0.2496,0.2407,0.5439,0.2179,0.7188
15.0000,3.4753,0.2525,0.2407,0.5459,0.2184,0.7183
16.0000,3.4727,0.2531,0.2407,0.5468,0.2183,0.7186
17.0000,3.4702,0.2582,0.2407,0.5498,0.2192,0.7182
18.0000,3.4678,0.2602,0.2407,0.5504,0.2196,0.7182
19.0000,3.4654,0.2623,0.2407,0.5510,0.2197,0.7182
20.0000,3.4631,0.2656,0.2407,0.5539,0.2208,0.7175
21.0000,3.4609,0.2662,0.2407,0.5557,0.2212,0.7167
22.0000,3.4588,0.2673,0.2407,0.5569,0.2216,0.7165
23.0000,3.4567,0.2706,0.2407,0.5575,0.2212,0.7167
24.0000,3.4547,0.2724,0.2407,0.5581,0.2212,0.7163
25.0000,3.4527,0.2742,0.2407,0.5581,0.2212,0.7166
26.0000,3.4508,0.2736,0.2407,0.5590,0.2218,0.7164
27.0000,3.4490,0.2765,0.2407,0.5596,0.2221,0.7165
28.0000,3.4472,0.2765,0.2407,0.5614,0.2231,0.7157
29.0000,3.4455,0.2807,0.2407,0.5611,0.2231,0.7157
30.0000,3.4438,0.2816,0.2407,0.5616,0.2235,0.7155
31.0000,3.4421,0.2845,0.2407,0.5619,0.2240,0.7149
32.0000,3.4405,0.2872,0.2407,0.5637,0.2247,0.7145
33.0000,3.4389,0.2899,0.2407,0.5643,0.2249,0.7145
34.0000,3.4374,0.2916,0.2407,0.5649,0.2252,0.7143
35.0000,3.4359,0.2908,0.2407,0.5652,0.2253,0.7144
36.0000,3.4345,0.2910,0.2407,0.5649,0.2251,0.7144
37.0000,3.4331,0.2934,0.2407,0.5652,0.2254,0.7143
38.0000,3.4317,0.2925,0.2407,0.5661,0.2257,0.7140
39.0000,3.4303,0.2952,0.2407,0.5667,0.2261,0.7137
40.0000,3.4290,0.2964,0.2407,0.5658,0.2265,0.7136
41.0000,3.4277,0.2979,0.2407,0.5658,0.2263,0.7133
42.0000,3.4265,0.3005,0.2365,0.5661,0.2260,0.7143
43.0000,3.4253,0.3023,0.2365,0.5667,0.2263,0.7141
44.0000,3.4241,0.3047,0.2365,0.5664,0.2263,0.7141
45.0000,3.4229,0.3059,0.2365,0.5673,0.2272,0.7135
46.0000,3.4217,0.3068,0.2365,0.5676,0.2276,0.7133
47.0000,3.4206,0.3076,0.2365,0.5685,0.2279,0.7124
48.0000,3.4195,0.3094,0.2365,0.5685,0.2274,0.7129
49.0000,3.4184,0.3106,0.2365,0.5688,0.2277,0.7128
50.0000,3.4174,0.3112,0.2365,0.5688,0.2281,0.7125
51.0000,3.4164,0.3118,0.2365,0.5682,0.2281,0.7130
52.0000,3.4153,0.3139,0.2365,0.5682,0.2283,0.7128
53.0000,3.4144,0.3168,0.2365,0.5682,0.2285,0.7127
54.0000,3.4134,0.3180,0.2365,0.5682,0.2289,0.7123
55.0000,3.4124,0.3177,0.2365,0.5676,0.2287,0.7126
56.0000,3.4115,0.3186,0.2365,0.5682,0.2291,0.7124
57.0000,3.4106,0.3198,0.2365,0.5694,0.2299,0.7116
58.0000,3.4097,0.3213,0.2324,0.5691,0.2293,0.7129
59.0000,3.4088,0.3225,0.2324,0.5697,0.2296,0.7128
60.0000,3.4080,0.3237,0.2324,0.5697,0.2299,0.7127
61.0000,3.4071,0.3251,0.2324,0.5699,0.2302,0.7123
62.0000,3.4063,0.3260,0.2324,0.5705,0.2302,0.7123
63.0000,3.4055,0.3269,0.2324,0.5699,0.2300,0.7127
64.0000,3.4047,0.3275,0.2324,0.5708,0.2301,0.7126
65.0000,3.4039,0.3284,0.2324,0.5708,0.2305,0.7118
66.0000,3.4031,0.3296,0.2324,0.5711,0.2310,0.7113
67.0000,3.4024,0.3311,0.2324,0.5708,0.2307,0.7114
68.0000,3.4016,0.3320,0.2324,0.5711,0.2308,0.7111
69.0000,3.4009,0.3340,0.2324,0.5702,0.2305,0.7113
70.0000,3.4002,0.3349,0.2324,0.5705,0.2305,0.7111
71.0000,3.3995,0.3346,0.2324,0.5711,0.2307,0.7110
72.0000,3.3988,0.3361,0.2324,0.5711,0.2306,0.7111
73.0000,3.3981,0.3364,0.2324,0.5711,0.2306,0.7111
74.0000,3.3975,0.3373,0.2324,0.5720,0.2310,0.7107
75.0000,3.3968,0.3379,0.2324,0.5726,0.2312,0.7103
76.0000,3.3962,0.3394,0.2324,0.5738,0.2318,0.7099
77.0000,3.3956,0.3394,0.2324,0.5738,0.2316,0.7099
78.0000,3.3949,0.3400,0.2324,0.5741,0.2316,0.7100
79.0000,3.3943,0.3397,0.2324,0.5744,0.2318,0.7099
80.0000,3.3937,0.3408,0.2324,0.5747,0.2320,0.7099
81.0000,3.3931,0.3420,0.2324,0.5750,0.2324,0.7097
82.0000,3.3926,0.3435,0.2324,0.5747,0.2320,0.7100
83.0000,3.3920,0.3456,0.2365,0.5750,0.2324,0.7088
84.0000,3.3914,0.3462,0.2365,0.5747,0.2322,0.7088
85.0000,3.3909,0.3477,0.2365,0.5747,0.2323,0.7085
86.0000,3.3903,0.3483,0.2365,0.5750,0.2324,0.7085
87.0000,3.3898,0.3488,0.2365,0.5756,0.2326,0.7083
88.0000,3.3893,0.3488,0.2365,0.5756,0.2326,0.7083
89.0000,3.3888,0.3491,0.2365,0.5750,0.2321,0.7085
90.0000,3.3883,0.3500,0.2365,0.5753,0.2326,0.7080
91.0000,3.3878,0.3512,0.2365,0.5753,0.2326,0.7080
92.0000,3.3873,0.3512,0.2365,0.5753,0.2326,0.7080
93.0000,3.3868,0.3521,0.2365,0.5759,0.2329,0.7078
94.0000,3.3863,0.3521,0.2365,0.5765,0.2332,0.7074
95.0000,3.3859,0.3527,0.2365,0.5771,0.2336,0.7069
96.0000,3.3854,0.3527,0.2365,0.5771,0.2336,0.7069
97.0000,3.3850,0.3530,0.2365,0.5771,0.2337,0.7069
98.0000,3.3845,0.3533,0.2365,0.5774,0.2339,0.7068
99.0000,3.3841,0.3533,0.2365,0.5777,0.2340,0.7069
100.0000,3.3837,0.3551,0.2365,0.5774,0.2337,0.7070
101.0000,3.3828,0.3551,0.2365,0.5774,0.2337,0.7070
102.0000,3.3828,0.3551,0.2365,0.5777,0.2338,0.7070
103.0000,3.3827,0.3551,0.2365,0.5779,0.2339,0.7070
104.0000,3.3827,0.3551,0.2365,0.5779,0.2339,0.7070
105.0000,3.3827,0.3548,0.2365,0.5777,0.2339,0.7071
106.0000,3.3826,0.3548,0.2365,0.5774,0.2338,0.7071
107.0000,3.3826,0.3548,0.2365,0.5774,0.2338,0.7071
108.0000,3.3825,0.3551,0.2365,0.5771,0.2336,0.7074
109.0000,3.3825,0.3551,0.2365,0.5771,0.2336,0.7074
110.0000,3.3825,0.3551,0.2365,0.5768,0.2335,0.7075
111.0000,3.3824,0.3551,0.2365,0.5768,0.2335,0.7074
112.0000,3.3824,0.3551,0.2365,0.5768,0.2335,0.7072
113.0000,3.3823,0.3551,0.2365,0.5768,0.2335,0.7072
114.0000,3.3823,0.3551,0.2365,0.5768,0.2335,0.7072
115.0000,3.3823,0.3551,0.2365,0.5768,0.2335,0.7072
116.0000,3.3822,0.3551,0.2365,0.5768,0.2335,0.7072
117.0000,3.3822,0.3551,0.2365,0.5768,0.2335,0.7072
118.0000,3.3821,0.3551,0.2365,0.5768,0.2335,0.7072
119.0000,3.3821,0.3551,0.2365,0.5765,0.2334,0.7073
120.0000,3.3821,0.3551,0.2365,0.5765,0.2335,0.7072
121.0000,3.3820,0.3551,0.2365,0.5765,0.2335,0.7072
