1.0000,6.3126,0.4333,0.3693,0.7066,0.3768,0.5468
2.0000,3.6740,0.3269,0.2365,0.6230,0.2643,0.6768
3.0000,1.9925,0.2967,0.2365,0.5895,0.2434,0.6941
4.0000,1.4626,0.2991,0.2365,0.5857,0.2411,0.6947
5.0000,1.2923,0.3020,0.2365,0.5880,0.2411,0.6929
6.0000,1.2234,0.3094,0.2365,0.5904,0.2418,0.6920
7.0000,1.1890,0.3112,0.2407,0.5922,0.2429,0.6904
8.0000,1.1685,0.3151,0.2448,0.5943,0.2435,0.6896
9.0000,1.1547,0.3177,0.2448,0.5948,0.2449,0.6880
10.0000,1.1444,0.3180,0.2448,0.5963,0.2465,0.6866
11.0000,1.1363,0.3201,0.2448,0.5978,0.2477,0.6852
12.0000,1.1296,0.3216,0.2448,0.5975,0.2485,0.6841
13.0000,1.1239,0.3219,0.2490,0.5987,0.2492,0.6828
14.0000,1.1190,0.3216,0.2490,0.5987,0.2496,0.6825
15.0000,1.1148,0.3219,0.2490,0.5984,0.2500,0.6815
16.0000,1.1111,0.3231,0.2490,0.5987,0.2502,0.6811
17.0000,1.1078,0.3219,0.2490,0.5978,0.2501,0.6807
18.0000,1.1048,0.3222,0.2490,0.5987,0.2502,0.6807
19.0000,1.1022,0.3216,0.2490,0.5993,0.2507,0.6804
20.0000,1.0999,0.3216,0.2490,0.6008,0.2516,0.6796
21.0000,1.0977,0.3216,0.2573,0.6005,0.2521,0.6780
22.0000,1.0958,0.3216,0.2573,0.6005,0.2520,0.6779
23.0000,1.0940,0.3201,0.2531,0.6005,0.2523,0.6785
24.0000,1.0925,0.3201,0.2531,0.6011,0.2521,0.6790
25.0000,1.0910,0.3207,0.2531,0.6014,0.2522,0.6790
26.0000,1.0897,0.3213,0.2531,0.6020,0.2519,0.6797
27.0000,1.0884,0.3216,0.2531,0.6017,0.2509,0.6814
28.0000,1.0873,0.3213,0.2531,0.6017,0.2506,0.6816
29.0000,1.0863,0.3201,0.2531,0.6014,0.2500,0.6820
30.0000,1.0853,0.3195,0.2573,0.6011,0.2501,0.6809
31.0000,1.0844,0.3192,0.2573,0.6002,0.2497,0.6811
32.0000,1.0836,0.3189,0.2573,0.5999,0.2491,0.6818
33.0000,1.0829,0.3174,0.2573,0.6002,0.2490,0.6818
34.0000,1.0822,0.3165,0.2531,0.5993,0.2479,0.6836
35.0000,1.0815,0.3159,0.2448,0.5984,0.2470,0.6855
36.0000,1.0809,0.3159,0.2448,0.5963,0.2459,0.6865
37.0000,1.0804,0.3136,0.2448,0.5960,0.2456,0.6868
38.0000,1.0798,0.3124,0.2448,0.5957,0.2455,0.6866
39.0000,1.0793,0.3115,0.2448,0.5951,0.2453,0.6868
40.0000,1.0789,0.3115,0.2448,0.5948,0.2451,0.6869
41.0000,1.0785,0.3109,0.2448,0.5940,0.2446,0.6878
42.0000,1.0781,0.3100,0.2407,0.5925,0.2440,0.6884
43.0000,1.0777,0.3094,0.2407,0.5913,0.2435,0.6894
44.0000,1.0773,0.3094,0.2407,0.5913,0.2431,0.6903
45.0000,1.0770,0.3094,0.2407,0.5901,0.2428,0.6905
46.0000,1.0767,0.3085,0.2407,0.5892,0.2425,0.6909
47.0000,1.0764,0.3074,0.2407,0.5892,0.2422,0.6913
48.0000,1.0762,0.3068,0.2407,0.5883,0.2419,0.6914
49.0000,1.0759,0.3065,0.2407,0.5889,0.2419,0.6917
